,YEAR,MO,DY,PRECTOT,QV2M,PS,TS,KT,ALLSKY_SFC_SW_DWN,ALLSKY_SFC_LW_DWN,Date
298,1986,5,30,0.66,0.008246999999999999,97.89,35.51,0.65,7.34,10.31,30-5-1986
299,1986,5,30,0.21,0.007208,97.85,35.15,0.65,7.34,10.31,30-5-1986
300,1986,5,31,0.06,0.008245,97.98,36.54,0.47,5.34,10.56,31-5-1986
301,1986,5,31,0.32,0.007992,97.97,36.12,0.47,5.34,10.56,31-5-1986
302,1986,6,1,0.68,0.006973999999999999,98.15,34.99,0.53,6.02,8.56,1-6-1986
303,1986,6,1,1.14,0.006868000000000001,98.1,34.37,0.53,6.02,8.56,1-6-1986
304,1986,6,2,0.4,0.006940000000000001,98.02,34.42,0.46,5.25,9.32,2-6-1986
305,1986,6,2,1.32,0.007166,97.96,33.61,0.46,5.25,9.32,2-6-1986
306,1986,6,3,0.0,0.007123999999999999,97.65,35.85,0.63,7.2,9.54,3-6-1986
307,1986,6,3,0.0,0.007287999999999999,97.59,35.1,0.63,7.2,9.54,3-6-1986
308,1986,6,4,0.01,0.007665000000000001,97.59,36.81,0.52,5.95,10.43,4-6-1986
309,1986,6,4,0.01,0.007078,97.54,36.42,0.52,5.95,10.43,4-6-1986
310,1986,6,5,0.29,0.0063560000000000005,97.68,36.8,0.52,5.91,9.54,5-6-1986
311,1986,6,5,0.09,0.00628,97.62,36.37,0.52,5.91,9.54,5-6-1986
312,1986,6,6,0.58,0.006232,97.56,36.61,0.52,5.87,10.25,6-6-1986
313,1986,6,6,0.71,0.006038,97.49,36.19,0.52,5.87,10.25,6-6-1986
314,1986,6,7,0.01,0.007318000000000001,97.53,37.77,0.53,5.98,9.43,7-6-1986
315,1986,6,7,0.01,0.006775,97.45,37.74,0.53,5.98,9.43,7-6-1986
316,1986,6,8,0.0,0.0052759999999999994,97.58,37.97,0.52,5.94,9.56,8-6-1986
317,1986,6,8,0.0,0.005006,97.52,37.8,0.52,5.94,9.56,8-6-1986
318,1986,6,9,0.0,0.004446,97.44,38.08,0.55,6.21,8.86,9-6-1986
319,1986,6,9,0.0,0.0041979999999999995,97.36,37.69,0.55,6.21,8.86,9-6-1986
320,1986,6,10,0.0,0.004849,97.15,40.11,0.61,6.92,9.19,10-6-1986
321,1986,6,10,0.0,0.004784,97.07,39.71,0.61,6.92,9.19,10-6-1986
322,1986,6,11,0.0,0.006344,97.27,39.81,0.65,7.36,11.49,11-6-1986
323,1986,6,11,0.0,0.006106,97.2,39.57,0.65,7.36,11.49,11-6-1986
324,1986,6,12,0.0,0.00951,97.27,40.04,0.55,6.21,12.12,12-6-1986
325,1986,6,12,0.0,0.008591,97.2,39.66,0.55,6.21,12.12,12-6-1986
326,1986,6,13,0.0,0.009341,97.12,41.26,0.5,5.69,11.38,13-6-1986
327,1986,6,13,0.0,0.009173,97.04,41.1,0.5,5.69,11.38,13-6-1986
328,1986,6,14,0.0,0.009017,97.11,41.95,0.3,3.39,10.62,14-6-1986
329,1986,6,14,0.0,0.008795,97.05,41.64,0.3,3.39,10.62,14-6-1986
330,1986,6,15,1.81,0.007879,97.04,41.46,0.5,5.7,10.45,15-6-1986
331,1986,6,15,0.83,0.00745,97.0,41.29,0.5,5.7,10.45,15-6-1986
332,1986,6,16,0.0,0.008593,97.0,42.11,0.51,5.82,10.4,16-6-1986
333,1986,6,16,0.0,0.008153,96.95,42.29,0.51,5.82,10.4,16-6-1986
334,1986,6,17,0.08,0.011739,97.07,42.96,0.59,6.7,10.38,17-6-1986
335,1986,6,17,0.11,0.011518,97.04,42.81,0.59,6.7,10.38,17-6-1986
336,1986,6,18,0.05,0.012711,96.92,43.62,0.64,7.32,10.37,18-6-1986
337,1986,6,18,0.03,0.012844,96.88,43.24,0.64,7.32,10.37,18-6-1986
338,1986,6,19,0.0,0.01031,96.71,45.02,0.68,7.79,10.73,19-6-1986
339,1986,6,19,0.0,0.01034,96.66,44.89,0.68,7.79,10.73,19-6-1986
340,1986,6,20,0.08,0.009743,96.73,44.1,0.45,5.08,11.0,20-6-1986
341,1986,6,20,0.07,0.009733,96.67,44.06,0.45,5.08,11.0,20-6-1986
342,1986,6,21,0.54,0.013159,96.95,42.49,0.61,6.96,10.86,21-6-1986
343,1986,6,21,0.17,0.013052000000000001,96.9,42.48,0.61,6.96,10.86,21-6-1986
344,1986,6,22,0.11,0.014341,97.12,42.79,0.4,4.57,11.1,22-6-1986
345,1986,6,22,0.08,0.014037,97.07,43.09,0.4,4.57,11.1,22-6-1986
346,1986,6,23,0.19,0.014369,97.02,44.17,0.46,5.28,10.91,23-6-1986
347,1986,6,23,0.25,0.014197,96.96,44.32,0.46,5.28,10.91,23-6-1986
348,1986,6,24,5.39,0.016186000000000002,96.87,41.85,0.44,5.02,10.81,24-6-1986
349,1986,6,24,6.75,0.016023,96.8,41.17,0.44,5.02,10.81,24-6-1986
350,1986,6,25,6.7,0.018024000000000002,97.01,37.3,0.34,3.9,10.58,25-6-1986
351,1986,6,25,5.71,0.017731,96.94,37.55,0.34,3.9,10.58,25-6-1986
352,1986,6,26,3.32,0.018448,96.95,36.74,0.41,4.67,10.54,26-6-1986
353,1986,6,26,4.18,0.018328,96.89,36.61,0.41,4.67,10.54,26-6-1986
354,1986,6,27,5.56,0.017686,97.04,36.32,0.49,5.61,10.69,27-6-1986
355,1986,6,27,4.9,0.017613999999999998,97.0,35.57,0.49,5.61,10.69,27-6-1986
356,1986,6,28,3.49,0.016753999999999998,96.99,35.01,0.39,4.38,10.41,28-6-1986
357,1986,6,28,1.89,0.016738,96.92,34.94,0.39,4.38,10.41,28-6-1986
358,1986,6,29,5.61,0.016199,97.1,34.63,0.65,7.37,10.52,29-6-1986
359,1986,6,29,6.44,0.016731,97.07,32.93,0.65,7.37,10.52,29-6-1986
360,1986,6,30,2.54,0.016204,97.38,34.82,0.58,6.63,10.69,30-6-1986
361,1986,6,30,5.58,0.016390000000000002,97.33,33.91,0.58,6.63,10.69,30-6-1986
362,1986,7,1,1.99,0.014782,97.6,35.56,0.57,6.44,10.6,1-7-1986
363,1986,7,1,3.09,0.014916999999999998,97.56,35.0,0.57,6.44,10.6,1-7-1986
364,1986,7,2,0.48,0.013736000000000002,97.7,36.31,0.38,4.33,10.02,2-7-1986
365,1986,7,2,0.43,0.013994999999999999,97.65,35.85,0.38,4.33,10.02,2-7-1986
366,1986,7,3,0.57,0.013006,97.64,36.27,0.46,5.25,9.96,3-7-1986
367,1986,7,3,0.93,0.013133,97.59,35.7,0.46,5.25,9.96,3-7-1986
368,1986,7,4,0.0,0.011933,97.35,37.06,0.47,5.29,10.66,4-7-1986
369,1986,7,4,0.0,0.012084000000000001,97.28,36.52,0.47,5.29,10.66,4-7-1986
370,1986,7,5,0.0,0.013662,97.23,37.46,0.48,5.47,10.68,5-7-1986
371,1986,7,5,0.0,0.013869999999999999,97.15,37.19,0.48,5.47,10.68,5-7-1986
372,1986,7,6,0.0,0.013681,97.22,38.3,0.54,6.11,10.8,6-7-1986
373,1986,7,6,0.01,0.014129,97.15,37.84,0.54,6.11,10.8,6-7-1986
374,1986,7,7,0.96,0.013600999999999999,97.22,39.34,0.43,4.91,10.63,7-7-1986
375,1986,7,7,2.78,0.014053999999999999,97.17,38.35,0.43,4.91,10.63,7-7-1986
376,1986,7,8,1.37,0.015694999999999997,97.46,37.43,0.48,5.38,10.68,8-7-1986
377,1986,7,8,2.05,0.016063,97.41,36.83,0.48,5.38,10.68,8-7-1986
378,1986,7,9,12.88,0.016859,97.46,32.67,0.25,2.84,10.65,9-7-1986
379,1986,7,9,10.34,0.01645,97.42,32.9,0.25,2.84,10.65,9-7-1986
380,1986,7,10,2.78,0.016305,97.29,34.64,0.38,4.29,10.49,10-7-1986
381,1986,7,10,5.49,0.016153,97.24,34.5,0.38,4.29,10.49,10-7-1986
382,1986,7,11,5.95,0.016394,97.34,34.8,0.43,4.89,10.52,11-7-1986
383,1986,7,11,3.94,0.015864,97.29,34.88,0.43,4.89,10.52,11-7-1986
384,1986,7,12,1.36,0.015028,97.45,36.4,0.49,5.49,10.1,12-7-1986
385,1986,7,12,1.71,0.015036,97.39,36.3,0.49,5.49,10.1,12-7-1986
386,1986,7,13,0.14,0.014922,97.35,37.19,0.51,5.73,10.4,13-7-1986
387,1986,7,13,0.84,0.015066999999999999,97.3,37.12,0.51,5.73,10.4,13-7-1986
388,1986,7,14,1.51,0.016697,97.3,37.24,0.08,0.95,10.62,14-7-1986
389,1986,7,14,0.44,0.016397,97.26,37.5,0.08,0.95,10.62,14-7-1986
390,1986,7,15,0.32,0.017815,97.32,37.01,0.49,5.55,10.54,15-7-1986
391,1986,7,15,0.09,0.017490000000000002,97.26,37.5,0.49,5.55,10.54,15-7-1986
392,1986,7,16,0.22,0.017564,97.25,35.09,0.52,5.85,10.7,16-7-1986
393,1986,7,16,0.11,0.017471,97.19,35.61,0.52,5.85,10.7,16-7-1986
394,1986,7,17,0.01,0.01718,97.05,37.7,0.46,5.13,10.83,17-7-1986
395,1986,7,17,0.05,0.017157,97.0,37.97,0.46,5.13,10.83,17-7-1986
396,1986,7,18,0.37,0.018414,97.06,34.38,0.5,5.61,10.8,18-7-1986
397,1986,7,18,0.6,0.018691,97.03,33.96,0.5,5.61,10.8,18-7-1986
398,1986,7,19,1.42,0.01756,97.33,31.96,0.49,5.48,10.39,19-7-1986
399,1986,7,19,2.56,0.017687,97.3,32.69,0.49,5.48,10.39,19-7-1986
400,1986,7,20,0.42,0.016486,97.43,34.14,0.4,4.51,10.4,20-7-1986
401,1986,7,20,0.08,0.016302,97.4,33.96,0.4,4.51,10.4,20-7-1986
402,1986,7,21,1.62,0.017525,97.39,33.52,0.47,5.28,10.54,21-7-1986
403,1986,7,21,1.34,0.017357,97.34,33.59,0.47,5.28,10.54,21-7-1986
404,1986,7,22,1.82,0.017498,97.31,33.68,0.21,2.38,10.26,22-7-1986
405,1986,7,22,2.41,0.017408,97.28,33.3,0.21,2.38,10.26,22-7-1986
406,1986,7,23,2.91,0.017071,97.34,33.4,0.42,4.7,10.68,23-7-1986
407,1986,7,23,1.39,0.016941,97.3,34.25,0.42,4.7,10.68,23-7-1986
408,1986,7,24,4.38,0.018033,97.31,33.84,0.48,5.34,10.47,24-7-1986
409,1986,7,24,1.77,0.017551,97.29,34.49,0.48,5.34,10.47,24-7-1986
410,1986,7,25,2.48,0.019134,97.29,32.42,0.52,5.77,10.64,25-7-1986
411,1986,7,25,1.77,0.018543,97.27,33.36,0.52,5.77,10.64,25-7-1986
412,1986,7,26,3.6,0.017838999999999997,97.48,31.39,0.5,5.55,10.75,26-7-1986
413,1986,7,26,2.91,0.017279,97.46,31.77,0.5,5.55,10.75,26-7-1986
414,1986,7,27,7.1,0.017786,97.66,29.91,0.36,4.01,10.51,27-7-1986
415,1986,7,27,2.77,0.017165,97.65,30.32,0.36,4.01,10.51,27-7-1986
416,1986,7,28,5.48,0.017188,97.71,30.23,0.41,4.53,10.29,28-7-1986
417,1986,7,28,3.98,0.016907,97.71,31.14,0.41,4.53,10.29,28-7-1986
418,1986,7,29,5.8,0.016806,97.79,31.15,0.29,3.22,10.32,29-7-1986
419,1986,7,29,4.6,0.016262000000000002,97.75,31.89,0.29,3.22,10.32,29-7-1986
420,1986,7,30,1.34,0.016919999999999998,97.84,33.46,0.43,4.69,10.3,30-7-1986
421,1986,7,30,2.55,0.017058,97.77,34.04,0.43,4.69,10.3,30-7-1986
422,1986,7,31,0.18,0.017048,97.95,32.97,0.24,2.65,10.46,31-7-1986
423,1986,7,31,0.19,0.016807,97.89,33.13,0.24,2.65,10.46,31-7-1986
424,1986,8,1,6.97,0.017942,97.92,29.81,0.21,2.34,10.54,1-8-1986
425,1986,8,1,12.28,0.018082,97.86,29.54,0.21,2.34,10.54,1-8-1986
426,1986,8,2,4.26,0.017138999999999998,97.71,32.24,0.45,4.94,10.42,2-8-1986
427,1986,8,2,5.96,0.017378,97.64,31.88,0.45,4.94,10.42,2-8-1986
428,1986,8,3,0.25,0.016041999999999997,97.5,34.1,0.38,4.16,11.03,3-8-1986
429,1986,8,3,0.29,0.016155000000000003,97.42,33.79,0.38,4.16,11.03,3-8-1986
430,1986,8,4,0.48,0.016102,97.5,33.94,0.53,5.81,10.81,4-8-1986
431,1986,8,4,1.0,0.015954,97.45,33.64,0.53,5.81,10.81,4-8-1986
432,1986,8,5,0.3,0.016949000000000002,97.47,35.16,0.5,5.42,10.41,5-8-1986
433,1986,8,5,0.38,0.016721,97.43,35.19,0.5,5.42,10.41,5-8-1986
434,1986,8,6,2.84,0.016865,97.52,35.03,0.57,6.15,10.38,6-8-1986
435,1986,8,6,0.75,0.01652,97.47,35.9,0.57,6.15,10.38,6-8-1986
436,1986,8,7,0.29,0.016777,97.6,33.81,0.58,6.28,10.64,7-8-1986
437,1986,8,7,0.16,0.015952,97.58,34.21,0.58,6.28,10.64,7-8-1986
438,1986,8,8,1.2,0.016877,97.56,33.93,0.45,4.91,10.6,8-8-1986
439,1986,8,8,1.28,0.016416,97.55,34.28,0.45,4.91,10.6,8-8-1986
440,1986,8,9,0.72,0.01729,97.57,34.23,0.51,5.49,10.32,9-8-1986
441,1986,8,9,0.59,0.016824000000000002,97.54,34.7,0.51,5.49,10.32,9-8-1986
442,1986,8,10,0.58,0.017294999999999998,97.57,34.84,0.48,5.15,10.25,10-8-1986
443,1986,8,10,0.17,0.016857,97.53,35.29,0.48,5.15,10.25,10-8-1986
444,1986,8,11,0.08,0.016704,97.52,36.35,0.61,6.53,10.54,11-8-1986
445,1986,8,11,0.01,0.016630000000000002,97.46,37.05,0.61,6.53,10.54,11-8-1986
446,1986,8,12,0.01,0.016168000000000002,97.38,35.88,0.28,3.02,10.61,12-8-1986
447,1986,8,12,0.01,0.015989,97.31,36.59,0.28,3.02,10.61,12-8-1986
448,1986,8,13,0.83,0.017702000000000002,97.54,32.23,0.51,5.45,10.68,13-8-1986
449,1986,8,13,1.73,0.017943,97.48,32.49,0.51,5.45,10.68,13-8-1986
450,1986,8,14,38.55,0.018563,97.58,30.13,0.37,3.96,10.69,14-8-1986
451,1986,8,14,40.73,0.018581,97.54,30.09,0.37,3.96,10.69,14-8-1986
452,1986,8,15,0.02,0.017632,97.6,33.28,0.57,6.08,10.93,15-8-1986
453,1986,8,15,0.0,0.01754,97.56,33.72,0.57,6.08,10.93,15-8-1986
454,1986,8,16,0.22,0.017905,97.6,34.93,0.42,4.4,10.74,16-8-1986
455,1986,8,16,0.04,0.017719,97.54,35.05,0.42,4.4,10.74,16-8-1986
456,1986,8,17,24.92,0.018366999999999998,97.53,32.76,0.48,5.08,10.73,17-8-1986
457,1986,8,17,23.73,0.018366999999999998,97.45,32.91,0.48,5.08,10.73,17-8-1986
458,1986,8,18,2.82,0.017908,97.57,32.26,0.38,4.04,10.48,18-8-1986
459,1986,8,18,3.69,0.018029,97.5,32.1,0.38,4.04,10.48,18-8-1986
460,1986,8,19,0.7,0.018191,97.78,29.32,0.46,4.84,10.68,19-8-1986
461,1986,8,19,0.65,0.018053,97.71,30.64,0.46,4.84,10.68,19-8-1986
462,1986,8,20,19.58,0.018626,97.74,30.32,0.33,3.42,10.41,20-8-1986
463,1986,8,20,17.73,0.018465000000000002,97.68,30.9,0.33,3.42,10.41,20-8-1986
464,1986,8,21,7.26,0.018533,97.59,30.53,0.56,5.87,10.39,21-8-1986
465,1986,8,21,10.65,0.018491999999999998,97.54,30.62,0.56,5.87,10.39,21-8-1986
466,1986,8,22,1.09,0.017184,97.51,31.82,0.64,6.68,9.93,22-8-1986
467,1986,8,22,0.85,0.017248,97.44,31.99,0.64,6.68,9.93,22-8-1986
468,1986,8,23,0.1,0.016003,97.66,32.72,0.56,5.84,9.6,23-8-1986
469,1986,8,23,0.18,0.016344,97.58,32.88,0.56,5.84,9.6,23-8-1986
470,1986,8,24,0.03,0.014072999999999999,97.78,32.7,0.72,7.47,9.63,24-8-1986
471,1986,8,24,0.02,0.014381,97.7,32.73,0.72,7.47,9.63,24-8-1986
472,1986,8,25,0.01,0.013219999999999999,97.69,32.28,0.75,7.73,9.37,25-8-1986
473,1986,8,25,0.0,0.012825999999999999,97.61,32.12,0.75,7.73,9.37,25-8-1986
474,1986,8,26,0.0,0.013123,97.63,31.94,0.69,7.04,9.84,26-8-1986
475,1986,8,26,0.0,0.012822,97.55,31.93,0.69,7.04,9.84,26-8-1986
476,1986,8,27,0.0,0.013399000000000001,97.63,32.15,0.67,6.84,10.03,27-8-1986
477,1986,8,27,0.0,0.013219999999999999,97.55,32.22,0.67,6.84,10.03,27-8-1986
478,1986,8,28,0.0,0.013097,97.74,32.69,0.63,6.46,9.97,28-8-1986
479,1986,8,28,0.0,0.013043,97.67,32.86,0.63,6.46,9.97,28-8-1986
480,1986,8,29,0.04,0.012793,97.91,32.54,0.66,6.71,9.98,29-8-1986
481,1986,8,29,0.01,0.012927000000000001,97.83,32.89,0.66,6.71,9.98,29-8-1986
482,1986,8,30,0.1,0.011859,97.78,32.61,0.74,7.46,9.31,30-8-1986
483,1986,8,30,0.05,0.011718000000000001,97.7,32.53,0.74,7.46,9.31,30-8-1986
484,1986,8,31,0.72,0.012112999999999999,97.73,32.12,0.73,7.38,9.41,31-8-1986
485,1986,8,31,0.91,0.011769,97.66,31.84,0.73,7.38,9.41,31-8-1986
486,1986,9,1,0.0,0.011818,97.94,32.39,0.69,6.95,9.96,1-9-1986
487,1986,9,1,0.0,0.011290000000000001,97.87,32.18,0.69,6.95,9.96,1-9-1986
488,1986,9,2,0.0,0.011222,97.9,32.64,0.7,7.0,9.58,2-9-1986
489,1986,9,2,0.0,0.010798,97.82,32.48,0.7,7.0,9.58,2-9-1986
490,1986,9,3,0.0,0.011418000000000001,97.66,32.26,0.7,6.96,9.7,3-9-1986
491,1986,9,3,0.0,0.010806,97.58,32.07,0.7,6.96,9.7,3-9-1986
492,1986,9,4,0.0,0.01128,97.6,32.54,0.67,6.67,9.49,4-9-1986
493,1986,9,4,0.0,0.010794,97.52,32.46,0.67,6.67,9.49,4-9-1986
494,1986,9,5,0.0,0.010901000000000001,97.7,32.46,0.56,5.56,9.36,5-9-1986
495,1986,9,5,0.0,0.010206,97.63,32.31,0.56,5.56,9.36,5-9-1986
496,1986,9,6,0.0,0.010284999999999999,97.73,32.22,0.54,5.32,9.35,6-9-1986
497,1986,9,6,0.0,0.009727,97.67,32.06,0.54,5.32,9.35,6-9-1986
498,1986,9,7,0.0,0.009487,97.6,31.98,0.55,5.43,9.32,7-9-1986
499,1986,9,7,0.0,0.00935,97.54,31.9,0.55,5.43,9.32,7-9-1986
500,1986,9,8,0.0,0.008969,97.55,32.08,0.59,5.77,9.5,8-9-1986
501,1986,9,8,0.0,0.008592,97.49,31.86,0.59,5.77,9.5,8-9-1986
502,1986,9,9,0.0,0.010361,97.63,32.85,0.67,6.57,10.11,9-9-1986
503,1986,9,9,0.0,0.009437000000000001,97.57,32.24,0.67,6.57,10.11,9-9-1986
504,1986,9,10,0.0,0.010453,97.77,33.59,0.57,5.53,10.5,10-9-1986
505,1986,9,10,0.0,0.010009,97.72,33.05,0.57,5.53,10.5,10-9-1986
506,1986,9,11,0.01,0.010979000000000001,97.87,34.0,0.64,6.18,10.19,11-9-1986
507,1986,9,11,0.02,0.010621,97.83,33.56,0.64,6.18,10.19,11-9-1986
508,1986,9,12,0.73,0.014975,98.03,33.16,0.65,6.23,9.95,12-9-1986
509,1986,9,12,0.56,0.014776,97.99,33.07,0.65,6.23,9.95,12-9-1986
510,1986,9,13,0.71,0.014823,98.03,32.18,0.6,5.77,10.23,13-9-1986
511,1986,9,13,0.76,0.014509000000000001,97.99,32.15,0.6,5.77,10.23,13-9-1986
512,1986,9,14,0.07,0.012740999999999999,98.03,32.56,0.3,2.88,10.35,14-9-1986
513,1986,9,14,0.1,0.012297,97.98,32.07,0.3,2.88,10.35,14-9-1986
514,1986,9,15,0.02,0.011267000000000001,98.2,32.4,0.48,4.52,9.97,15-9-1986
515,1986,9,15,0.01,0.010564,98.15,31.61,0.48,4.52,9.97,15-9-1986
516,1986,9,16,0.42,0.009545999999999999,98.31,31.43,0.52,4.91,8.81,16-9-1986
517,1986,9,16,0.08,0.009292,98.25,30.98,0.52,4.91,8.81,16-9-1986
518,1986,9,17,1.22,0.008607,98.27,30.87,0.56,5.28,9.39,17-9-1986
519,1986,9,17,0.47,0.008439,98.21,30.59,0.56,5.28,9.39,17-9-1986
520,1986,9,18,0.0,0.0069819999999999995,98.18,31.27,0.65,6.05,9.06,18-9-1986
521,1986,9,18,0.0,0.007188,98.12,30.84,0.65,6.05,9.06,18-9-1986
522,1986,9,19,0.0,0.006876999999999999,98.18,32.21,0.7,6.53,9.06,19-9-1986
523,1986,9,19,0.0,0.007047,98.11,31.74,0.7,6.53,9.06,19-9-1986
524,1986,9,20,0.0,0.008688,98.17,32.99,0.69,6.39,10.24,20-9-1986
525,1986,9,20,0.0,0.008013,98.11,32.07,0.69,6.39,10.24,20-9-1986
526,1986,9,21,0.0,0.009468,98.26,33.51,0.54,4.93,10.67,21-9-1986
527,1986,9,21,0.0,0.008801999999999999,98.2,33.01,0.54,4.93,10.67,21-9-1986
528,1986,9,22,0.0,0.010783,98.45,33.34,0.34,3.07,9.98,22-9-1986
529,1986,9,22,0.0,0.010140999999999999,98.41,33.1,0.34,3.07,9.98,22-9-1986
530,1986,9,23,24.01,0.013739,98.49,30.37,0.39,3.53,10.51,23-9-1986
531,1986,9,23,30.11,0.013151,98.45,29.96,0.39,3.53,10.51,23-9-1986
532,1986,9,24,7.42,0.013818,98.39,29.68,0.31,2.83,10.34,24-9-1986
533,1986,9,24,8.94,0.013543000000000001,98.36,29.03,0.31,2.83,10.34,24-9-1986
534,1986,9,25,0.06,0.013953,98.3,30.64,0.35,3.14,9.59,25-9-1986
535,1986,9,25,0.06,0.013978999999999998,98.28,29.92,0.35,3.14,9.59,25-9-1986
536,1986,9,26,2.9,0.013719,98.33,30.2,0.4,3.54,10.07,26-9-1986
537,1986,9,26,2.89,0.013672,98.3,29.79,0.4,3.54,10.07,26-9-1986
538,1986,9,27,11.0,0.014947,98.5,28.43,0.41,3.66,9.94,27-9-1986
539,1986,9,27,12.8,0.015134,98.47,27.57,0.41,3.66,9.94,27-9-1986
540,1986,9,28,8.39,0.015038999999999999,98.55,27.45,0.59,5.27,9.98,28-9-1986
541,1986,9,28,7.99,0.015091,98.53,27.27,0.59,5.27,9.98,28-9-1986
542,1986,9,29,1.89,0.01356,98.36,28.07,0.58,5.09,9.83,29-9-1986
543,1986,9,29,5.01,0.0138,98.32,27.44,0.58,5.09,9.83,29-9-1986
544,1986,9,30,0.48,0.012320999999999999,98.29,29.03,0.56,4.91,9.87,30-9-1986
545,1986,9,30,0.89,0.012289,98.24,28.33,0.56,4.91,9.87,30-9-1986
546,1986,10,1,0.04,0.011415999999999999,98.38,29.05,0.56,4.88,9.61,1-10-1986
547,1986,10,1,0.01,0.011347,98.35,28.33,0.56,4.88,9.61,1-10-1986
548,1986,10,2,0.02,0.010493,98.52,28.99,0.51,4.43,9.41,2-10-1986
549,1986,10,2,0.0,0.010539,98.47,28.65,0.51,4.43,9.41,2-10-1986
550,1986,10,3,0.0,0.010232,98.6,29.54,0.57,4.88,9.14,3-10-1986
551,1986,10,3,0.0,0.010296,98.56,29.05,0.57,4.88,9.14,3-10-1986
552,1986,10,4,0.0,0.010051000000000001,98.6,29.58,0.55,4.72,9.0,4-10-1986
553,1986,10,4,0.0,0.009998,98.56,29.01,0.55,4.72,9.0,4-10-1986
554,1986,10,5,0.07,0.011061,98.56,30.16,0.48,4.11,9.45,5-10-1986
555,1986,10,5,0.34,0.010793,98.52,29.29,0.48,4.11,9.45,5-10-1986
556,1986,10,6,0.1,0.010703,98.42,30.1,0.6,5.1,9.07,6-10-1986
557,1986,10,6,0.77,0.010359,98.38,29.25,0.6,5.1,9.07,6-10-1986
558,1986,10,7,0.93,0.009951999999999999,98.23,29.34,0.7,5.87,9.3,7-10-1986
559,1986,10,7,0.74,0.009798000000000001,98.18,28.8,0.7,5.87,9.3,7-10-1986
560,1986,10,8,0.0,0.009424,97.98,29.24,0.7,5.83,9.23,8-10-1986
561,1986,10,8,0.0,0.009715999999999999,97.94,28.95,0.7,5.83,9.23,8-10-1986
562,1986,10,9,0.04,0.00955,97.99,28.64,0.71,5.94,8.9,9-10-1986
563,1986,10,9,0.01,0.009578,97.94,28.32,0.71,5.94,8.9,9-10-1986
564,1986,10,10,0.0,0.009301,98.19,28.81,0.63,5.19,9.01,10-10-1986
565,1986,10,10,0.0,0.009448,98.16,28.21,0.63,5.19,9.01,10-10-1986
566,1986,10,11,0.03,0.009308,98.3,29.29,0.55,4.53,10.26,11-10-1986
567,1986,10,11,0.08,0.009378000000000001,98.27,28.6,0.55,4.53,10.26,11-10-1986
568,1986,10,12,0.02,0.010056,98.55,28.76,0.46,3.74,9.18,12-10-1986
569,1986,10,12,0.06,0.00993,98.52,27.99,0.46,3.74,9.18,12-10-1986
570,1986,10,13,0.0,0.009001,98.61,28.9,0.26,2.08,8.94,13-10-1986
571,1986,10,13,0.0,0.009111,98.57,28.01,0.26,2.08,8.94,13-10-1986
572,1986,10,14,0.0,0.007931,98.39,28.49,0.56,4.54,8.5,14-10-1986
573,1986,10,14,0.0,0.008081999999999999,98.34,27.85,0.56,4.54,8.5,14-10-1986
574,1986,10,15,0.0,0.007809999999999999,98.04,28.99,0.47,3.74,9.11,15-10-1986
575,1986,10,15,0.0,0.008292,98.01,28.13,0.47,3.74,9.11,15-10-1986
576,1986,10,16,0.58,0.00765,98.15,26.93,0.72,5.69,8.6,16-10-1986
577,1986,10,16,0.69,0.008712000000000001,98.13,26.51,0.72,5.69,8.6,16-10-1986
578,1986,10,17,0.23,0.008468,98.43,26.3,0.58,4.56,9.19,17-10-1986
579,1986,10,17,0.17,0.00843,98.42,26.06,0.58,4.56,9.19,17-10-1986
580,1986,10,18,2.98,0.00808,98.73,25.15,0.71,5.53,8.54,18-10-1986
581,1986,10,18,2.29,0.007628,98.71,24.62,0.71,5.53,8.54,18-10-1986
582,1986,10,19,0.0,0.007314,99.0,25.26,0.63,4.92,8.75,19-10-1986
583,1986,10,19,0.02,0.007129000000000001,98.95,24.99,0.63,4.92,8.75,19-10-1986
584,1986,10,20,0.0,0.005582,99.08,23.64,0.7,5.39,7.73,20-10-1986
585,1986,10,20,0.0,0.005528,99.02,23.14,0.7,5.39,7.73,20-10-1986
586,1986,10,21,0.0,0.004926,98.91,22.52,0.56,4.3,7.54,21-10-1986
587,1986,10,21,0.0,0.005084,98.84,22.11,0.56,4.3,7.54,21-10-1986
588,1986,10,22,0.0,0.0043289999999999995,98.89,22.44,0.67,5.12,7.42,22-10-1986
589,1986,10,22,0.0,0.00448,98.83,21.93,0.67,5.12,7.42,22-10-1986
590,1986,10,23,0.0,0.003915,98.82,21.97,0.57,4.29,7.56,23-10-1986
591,1986,10,23,0.0,0.004173,98.77,21.64,0.57,4.29,7.56,23-10-1986
592,1986,10,24,0.0,0.003974,98.77,22.45,0.57,4.29,7.72,24-10-1986
593,1986,10,24,0.0,0.004101,98.72,21.98,0.57,4.29,7.72,24-10-1986
594,1986,10,25,0.0,0.0039020000000000005,98.98,22.2,0.6,4.52,7.52,25-10-1986
595,1986,10,25,0.0,0.0041659999999999996,98.92,21.74,0.6,4.52,7.52,25-10-1986
596,1986,10,26,0.0,0.004258,98.9,22.17,0.72,5.35,7.43,26-10-1986
597,1986,10,26,0.0,0.004633,98.83,21.63,0.72,5.35,7.43,26-10-1986
598,1986,10,27,0.0,0.003985,98.66,22.83,0.74,5.44,7.53,27-10-1986
